timestamp,city,aqi,weather_icon,wind_speed,humidity,__source_file
2025-01-25 00:01:54.276035+07:00,Hải Phòng,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 01:02:11.832554+07:00,Hải Phòng,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 02:02:02.910494+07:00,Hải Phòng,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 03:02:03.286759+07:00,Hải Phòng,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 04:01:57.577013+07:00,Hải Phòng,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 05:02:11.072546+07:00,Hải Phòng,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 06:02:03.690591+07:00,Hải Phòng,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 07:04:42.223003+07:00,Hải Phòng,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-25 08:28:28.329649+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,94%,aqi_hai-phong_2025_jan.csv
2025-01-25 09:17:53.633401+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 10:01:50.854991+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,88%,aqi_hai-phong_2025_jan.csv
2025-01-25 11:02:04.694204+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-25 12:01:54.376662+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.1 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-25 13:02:11.090983+07:00,Hải Phòng,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-25 14:02:03.342077+07:00,Hải Phòng,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-25 15:02:07.967827+07:00,Hải Phòng,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-25 16:02:04.938732+07:00,Hải Phòng,115,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-25 17:01:43.792111+07:00,Hải Phòng,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-25 18:01:57.478893+07:00,Hải Phòng,92,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,73%,aqi_hai-phong_2025_jan.csv
2025-01-25 19:02:00.806916+07:00,Hải Phòng,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,78%,aqi_hai-phong_2025_jan.csv
2025-01-25 20:03:40.796432+07:00,Hải Phòng,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,83%,aqi_hai-phong_2025_jan.csv
2025-01-25 21:01:51.603577+07:00,Hải Phòng,77,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,83%,aqi_hai-phong_2025_jan.csv
